,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,10.534975680091247,11.44987342493953,150.52492796662162,4.413805468927177,9.515740137198467,8.570062265528305,7.452916653664442,9.245580020386578,20.61600891167994,722.9326127201496,22.05141547148275,2.1059750812681983,151.79013027068623,25.695841081513617,13.262987244594402,21.313991007287928,15.061834233733766,29.18887197459339,8.048892095310627,19.38156823161875,9.9213106520814,19.22418426695851,10.01858415048389,16.824109180275723,7.735299894601269,17.280796231447386,16.058113934811114,3.7665839840502087,23.51134241104017,6.895554391416786,7.6971578373128295,20.848071980365404,318.28761777591586,15.89939392512493,6.926440714099644,18.737307419787626,16.600764332292457,17.281346154094056,153.18203393029773,11.740181645522012,6.21410661307969,16.783187093316467,14.73504141497086,20.06301470345454,13.784181553291443,10.407469468677949,12.94729308942526
1,30.4846459938064,35.74105220884973,136.78531248451117,32.57447231050426,33.782277138186956,37.126807004529006,33.18371277700233,38.01624599033201,38.187838069190526,694.0957912953531,10.148641228477477,28.422544960204227,124.13762627560416,41.65597521508379,15.788779439270971,21.067694709549595,17.64969848692218,0.5954977957940342,35.75251634557263,31.51807227400794,36.45802405471877,42.40861453440278,38.03389667297605,26.878775530750996,26.937367866970476,31.420929147734945,18.11942223525643,27.84069921744505,25.114655496211448,23.085274873667853,26.1376663222042,12.70262517482287,298.9571545200817,16.472411906803714,23.17057602629218,34.50054037841958,45.406575210649486,41.34140540041474,138.76171140009043,29.011155743325492,32.98663570237583,38.71682605958169,42.38941798549284,46.589291154230395,28.77932462978279,22.942468300272463,22.392017283028956
2,14.33083533964529,9.748314435367822,146.37194862670353,5.681347834764892,7.616159889679174,11.888351851104158,6.274536147732681,11.302443696804389,17.481031066032973,721.1337293360166,21.686279573314682,5.9187596593661285,148.99703879620165,22.503949773455442,11.399380874874689,17.330525358855688,15.839479743718558,27.436806674198124,8.58396296654931,15.425698893270054,13.975301341309509,23.386356833312817,10.873473678053271,19.695362115546548,10.915848214966406,13.41264357521829,12.51345960092533,7.288091945519539,25.770980253940078,4.093901523153118,3.522684245186535,17.808478146448977,314.2849382455524,12.702079885217964,8.277545405194427,15.177226826218803,19.202392222946667,15.83185676265841,149.04078278306665,7.8329376763590215,10.353740068626157,14.524856201834481,15.252206185742464,23.8779521174458,9.773127997900515,6.497946407155207,8.96040572352429
3,8.50658075704512,26.747650760614334,167.60872707873182,19.297947046239763,25.4712423335287,14.359762175443699,23.226585685489866,18.42724494707292,37.05393725137812,728.1995752377233,28.57839495762591,15.86539321309982,162.20773981397045,42.04521330153874,26.273171341107243,38.030900676478005,20.663911327823786,38.827881555890094,21.29831878821599,36.89920547067805,9.623773715622445,4.713739404078594,21.51727102020844,12.521670240037137,12.765729367185418,34.736504232918044,31.95653016057834,14.811267108680955,18.937450514816344,23.18460344355785,25.225800436720046,35.13433150915849,334.28108513653603,31.085554818325438,17.521119987479686,35.83605993782436,18.597670424698865,31.06339036056776,170.16275851362633,29.275190616740662,11.87251064497481,32.08863229124789,24.80470130235688,11.626875223119043,31.359028768143027,27.389964720782274,29.938388520279936
4,26.7632387398674,5.668719539203123,140.69607044681416,13.26755883125026,7.086528653285687,18.54711552295888,9.333256246144003,14.903087648466887,4.823865904017442,728.5702277698188,34.21720304062001,18.583959837911884,153.39050647970896,9.65508526649801,22.903410734083963,19.549744682995538,29.460118865889736,37.36899877252113,11.240221883612293,9.269444046361677,22.936366134462308,32.38623520668397,11.808363143635022,33.253079872521155,24.200698574356146,7.560877654229743,19.305908995031086,20.24666140088901,39.59932289098804,16.512860702340564,12.366118213951486,25.246880916677434,310.7512448600888,20.811347674746397,22.129117484305027,5.689271686900672,20.830081085251354,5.331788360717045,143.67726728506133,8.309757295575212,20.705406358631382,1.7561453231893136,11.81555052114811,29.761341760458865,8.63586360298612,14.632227580381747,14.884252733448095
5,15.046154743686822,21.661739838082156,166.71154146776533,16.37122613208664,21.2636112559262,9.559354115252388,19.41488542891934,12.264990644746772,31.860640356224444,737.4314065988173,35.95335903740607,16.979776574818064,168.5827496126146,36.391763394056866,30.065725410635327,38.566871362126875,27.780909927710844,45.06379815534204,16.27607228956201,33.96612685318401,8.204835431929391,8.060674938532703,15.24592996038088,22.369193393225228,17.801496128101856,31.685999141113193,33.59456655950131,17.063328964274127,29.601865991704848,24.42808543695229,24.545073212136113,38.25872345679831,335.3837420625304,33.40630620516036,21.551647099867385,31.787737917053448,8.08109563431463,24.03280971723065,169.51830664848654,27.01533379365064,11.897963948300038,26.16106908045313,16.60903364985119,2.7573036852415225,29.161975538878664,27.763511271397437,30.219221960013073
6,41.49210171144556,20.179564308012765,136.233689343733,27.88974884544564,22.068185249218644,31.702807876337186,24.1742929650375,27.646772695141,12.716654478916556,737.3976079673365,49.03530295718151,33.65656930164368,159.93210745089405,9.407702682746967,37.64369575177334,30.59316377931195,44.744956662009024,50.76233388816804,25.018050416488478,19.33192931435061,36.44002462745012,45.09166631921383,24.542739789859738,48.4065231593411,39.313012278955306,19.378874525296798,32.72727966757613,35.33655389200154,54.90554206272216,31.72861801659345,27.547496112640953,38.149019109355805,307.9714403041615,34.53909282910733,37.46273582960178,16.313158286690722,30.603160071178866,15.01121850193542,139.55923793141645,23.000918690511547,34.98239721558936,14.802901148091399,21.77076311459205,40.75736640311618,22.463757015861315,29.290689629163136,28.872294161188833
7,6.758411891628159,16.101379545584432,158.17433644119532,8.610650373663779,14.777700223562025,4.866908585381426,12.532569772007886,8.61759397696594,26.363666026385896,727.5285909209401,25.85043498023557,6.605894213048799,158.02326802847975,31.36675344905478,19.514230900830395,28.972459685936755,17.814999440621225,34.57937365616904,10.773180603197963,26.43557809022963,2.3992719668510825,11.614807422479242,11.38333462357827,14.904759036152985,7.754882144594816,24.227850031035086,23.512170938343594,6.500062915302176,22.3998514631601,14.300120974797181,15.31135026253934,27.84607076010535,325.93072299571736,23.12384033346477,11.013704795671972,25.18343893160242,12.55251149700635,20.766490790092888,160.84503222129518,18.885845052417498,1.471806660312089,21.496527638606103,15.393077104275463,12.825007866433445,21.019695925636224,18.067676481268496,20.61697079291038
8,17.154489093359725,7.849452929045493,153.27696032065452,6.120200755111083,7.901027264444972,6.184059684237246,6.691904817569838,2.111657191171663,17.955533851207495,732.7209707270347,32.3163500883153,11.571092469819524,160.3435850977977,22.557298892876318,22.89439078825775,27.105495781769523,25.223067370937244,38.96750228160858,3.274192673295381,20.525400877385426,10.950908503771823,19.687651380913092,1.3691890022714421,25.0388973432052,16.46128766861365,18.270933194485053,23.567802678680422,12.975335350549948,32.35152407488673,15.685895762515246,13.69554569014259,29.220106053630953,322.6502106373215,24.08804326760701,17.12230075474886,18.01353829263448,8.517097655425852,10.623617450026726,156.16602285376746,14.373163805493443,10.28238537766466,12.307808525581487,4.845580714769508,16.62807079612077,16.369955840630418,17.335864464784144,19.325449666478182
9,28.00435705894471,11.071692272948667,134.62607707008294,16.200781778887094,10.908173509212498,22.77131904109888,12.720816087081381,19.96791064585681,7.051869050973125,720.8189072132739,29.97672658498099,19.538490739496485,145.37976147449703,10.710340049480484,18.7111798033611,11.834364169485527,26.96027152160139,31.208949875143094,15.899845417446308,1.860265407047281,26.368567786830894,36.076201208860354,17.380043244770405,32.959199625714945,24.520021617775896,0.4872386484833872,13.164503011466044,20.967832585312536,38.25855371806571,14.315164391668336,10.572790304177046,18.638716424080382,303.9521823644773,15.013380808129593,21.102142076861778,3.334517210757325,27.13609418440376,13.334049430974149,137.47759918350894,5.858671863018575,23.27057361009802,9.777173634548225,18.918779675504524,34.87774403748242,4.003900459799447,10.701585537199591,9.60117137976115
